,date,title,contents
0,2019.12.29.,서울시 캠퍼스타운 17곳 신규선정…49개로 확대,"명지전문대, 서울여자간호대, 성공회대, 이화여대, 장로회신대, 한성대, 한양대, KC대 등 단위형 10개다. 종합형은 청년창업을 중심으로 주거·문화·상권·지역협력의 종합적인 활력 증진을 위한 사업이며, 단위형은..."
1,2019.12.30.,서울 청년창업 캠퍼스타운 17곳 추가,서울시는 내년 시내 49개 캠퍼스타운에 총 410억원을 지원해 연말까지 500여개 창업팀을 육성할 계획이다.... 캠퍼스타운 종합형은 청년창업을 중심으로 주거·문화·상권·지역협력의 활력을 증진시키는 것이 목표다....
2,2019.12.31.,서울풍물시장은 ‘힙’과 ‘레트로’ 감성 충만한 생활사박물관,"서울미래유산 시장 아카이빙 사업 수행기관인 문화지평 유성호 대표는 “서울풍물시장이 생겨난 역사적 배경, 황학동벼룩시장과 이어지는 거대한 구제 상권은 세계 어느 곳에서도 찾아보기 힘든 상업문화콘텐츠”라며..."
3,2019.12.30.,"서울신보, 내년 중소기업ㆍ소상공인에 2조 원 보증 지원…'역대 최대'","더불어 지역 특화사업 발굴, 골목상권 활성화 사업 등 지역ㆍ상권 단위 패키지 지원을 강화한다. 서울신보는 각 지점을 소상공인의 다양한 애로사항을 한 곳에서 해결할 수 있도록 ‘지역밀착형 종합지원 플랫폼’으로..."
4,2019.12.31.,서울 인프라를 활용해 지역의 노다지를 캔다,부산에서 태어나 대학 입학 뒤 서울살이를 한 수현씨는 부산 골목에 얼마 남지 않은 개성 넘치는 가게들과 직업들을 기록하고 문화적 가치를 재발견하는 ‘괴짜마켓’ 골목 상권 브랜딩 사업을 한 경험이 있다. 영월은...
5,2019.12.30.,관악구-서울대 '서울시 캠퍼스타운 조성 사업' 선정,"캠퍼스타운 조성사업은 창업육성을 비롯 주거안정화, 문화특성화, 상권 활성화, 지역협력 등 대학과 지역 간 융합을 통해 대학 인근 지역의 경제가 활성화 되도록 연계·지원하는 사업이다. 구는 서울대와 협력..."
6,2019.12.30.,"서울신용보증재단, 금융과 경영 함께 다루는 종합지원체계 운영","서울신용보증재단 관계자는 ""재단이 설립된 지 20년 만에 최대 규모의 보증지원을 하게 될 것""이라며 ""지역과 상권단위 지원을 강화해 사업하기 좋은 환경을 만들겠다""고 말했다. 서울신용보증재단은 2019년 소상공인..."
7,2019.12.30.,"대림산업, 서울시 서대문구 ‘e편한세상 홍제 가든플라츠’ 공급분양 실시","대림산업이 서울 서대문구 홍은동 일원에 들어서는 ‘e편한세상 홍제 가든플라츠’의 주택전시관을 20일... 주변으로는 유진상가, 홍제시장 등 홍제역 상권과 이마트(은평점), NC백화점(불광점) 등 편의시설이 있어..."
8,2019.12.30.,서울풍물시장은 고물이 보물 되는 중고 명품 장터 [서울미래유산 아카이빙],"서울풍물시장이 생겨난 역사적 배경, 황학동벼룩시장과 이어지는 거대한 구제 상권은 세계 언 곳에서도 찾아보기 힘든 상업문화콘텐츠다. 특히 외국인 관광객 취향을 저격할 수 있는 독특함과 최근 들어서는 젊은 층이..."
9,2019.12.30.,"동부건설, 서울 영등포와 세종에서 주택과 복합시설 개발공사 수주","5호선 영등포시장역이 도보 5분 거리로 가깝고 500m 반경에 영등포역 상권이 조성돼있다. 여의도 업무권역도 인접해 수요가 많을 것으로 동부건설 측은 기대하고 있다. 동부건설 관계자는 ""서울권에서 아파트 브랜드..."
