,date,title,contents
0,2019.05.30.,상업·재건축지역이 서울 땅값 끌어올려,"서울시는 ""상권 활성화 지역을 중심으로 실거래가격이 반영돼 예년보다 지가가 많이 올랐다""고 설명했다. 상업지역의 지가 상승은 자치구에도 영향을 미쳤다. 표준지공시지가가 가장 많이 오른 곳은 강남구였지만..."
1,2019.05.31.,전국 공시지가 8% 급등… 서울 중구 땅값 20% 상승 최고,"각종 개발사업에 따른 토지 수요 확대, 교통망 개선 기대, 상권 활성화, 인구 유입 등이 겹치면서 땅값 상승을 이끌었다. 서울 공시지가 상승률은 17개 광역시도 중 가장 높은 12.35%로 전년 상승률(6.84%)의 2배에..."
2,2019.05.30.,서울 공시지가 12% '껑충'…1년 만에 상승률 2배,"많은 사람들이 이사를 가고 빈 사무실이 많으니까."" 유명 상권일수록 공시지가 상승폭은 더 컸습니다. 전국에서 가장 비싼 땅은 서울 명동의 한 화장품 매장 부지로 ㎡당 1억8300만원이나 됐습니다. 지난해 9130만원에서..."
3,2019.05.30.,'서울 땅값 12.35%↑' 2008년 이후 최대…전국 최고가는?,"&lt;기자&gt; 서울 명동의 한 화장품 점포 부지입니다. 올해 공시지가가 1㎡당 1억 8천3백만 원으로, 지난해의... 조선과 자동차 등 산업 부진으로 지역 상권이 직격탄을 맞은 영향입니다. 공시지가 상승으로 보유세 부담도 늘게..."
4,2019.05.30.,전국 공시지가 전년比 8.03%↑..서울 12.35% 최대,"서울 공시지가 상승 요인은 국제교류복합지구·영동대로 통합개발(강남), 수서역세권 복합개발(강남), 연무장길·서울숲 상권활성화(성동) 등이 영향을 미쳤다. 이어 광주(10.98), 제주(10.7), 부산(9.75), 대구(8.82)..."
5,2019.05.30.,"서울, 개별공시지가 12.35% 상승 ‘12년 만에 최대폭’…가장 비싼 땅은?","전국 공시지가 1~10위 지역이 모두 서울 중구 명동역과 을지로입구역 사이의 ‘명동 상권’에 있는데, 이 지역 대부분 공시지가가 1년 만에 2배로 상승하면서 벌어진 현상이다. 이어 서울 강남구(18.74%), 서울..."
6,2019.05.30.,개별공시지가 전국평균 8.03%↑..서울은 12.35%로 2배 뛰어,"서울 지역은 12.35% 상승해 시·도 가운데 최대 오름폭을 기록했다. 국토교통부는 30일 ""관할 시장, 군수... 국토부는 ""각종 개발사업에 따른 토지수요 증가, 교통망 개선 기대, 상권 활성화, 인구유입 및 간광수요..."
7,2019.05.31.,서울 땅값 12.4% 폭등… 11년 만에 최대,상권이 활성화된 서울 중구(20.49%)와 비싼 토지가 몰려 있는 강남구(18.74%) 등이 많이 올랐다. 공시지가가 급등한 지역을 중심으로 부동산 보유세(재산세·종합부동산세) 부담이 늘어날 전망이다....
8,2019.05.30.,서울 땅값 12% 올랐다…중구 가장 많이 올라,서울시 땅값이 지난해에 비해 평균 12% 오른 것으로 나타났다. 자치구 중에서는 중구 땅값이 가장 많이... 강남구(18.74% 상승)는 수서역세권 복합개발과 신사동 가로수길 상권 활성화로 땅값이 상승했다....
9,2019.05.30.,서울-충북 땅값 177배差,"국제교류복합지구·영동대로 통합개발(강남), 수서역세권 복합개발(강남), 연무장길·서울숲 상권활성화(성동) 등이 땅값 상승을 부추겼다. 광주는 에너지밸리산업단지(남구)와 광주송정역 복합환승센터 시범사업..."
10,2019.05.30.,공시지가 전국 8%·서울 12% 상승…2008년 이후 최대,"개선기대, 상권활성화, 인구유입 및 관광수요 증가 등이 주요 상승요인으로 분석된다. 특히 서울은 공시지가 상승률이 지난해(6.84%)보다 80%나 뛴 12.35%를 기록했다. 이 역시 2008년 12.36% 이후 최대치다. 전국 17개..."
11,2019.05.30.,전국 공시지가 전년比 8.03%↑..서울 12.35% 최대,"서울 공시지가 상승 요인은 국제교류복합지구·영동대로 통합개발(강남), 수서역세권 복합개발(강남), 연무장길·서울숲 상권활성화(성동) 등이 영향을 미쳤다. 이어 광주(10.98), 제주(10.7), 부산(9.75), 대구(8.82)..."
12,2019.05.31.,서울시 2019 개별공시지가 공개,"서울시는 ""상권 활성화 지역을 중심으로 실거래가격이 반영돼 예년보다 높은 지가 상승을 나타낸 것""이라고 분석했다. 공시 대상 토지의 97.6%인 86만6616필지 개별공시지가가 오른 것으로 나타났다. 1.5%인..."
13,2019.05.30.,전국 땅값 11년만에 최대 상승…서울 12.4% '껑충',"서울시 관계자는 ""상권 활성화 지역을 중심으로 실거래가격이 반영돼 예년보다 높은 지가 상승을 나타냈다""고 말했다. 서울을 중심으로 전국 개별공시지가가 큰 폭으로 상승하면서 토지 보유자들의 세금부담도..."
14,2019.05.30.,[이지 보고서] 올해 개별공시지가 8.03% 상승…서울 12.35% 전국 최고,"서울 공시지가가 오른 것은 강남권 국제교류복합지구·영동대로 지하 통합개발계획, 수서역세권 복합개발 등의 영향이며 강북은 성동구에서 진행되고 있는 연무장길·서울숲 상권활성화 등으로 인해..."
15,2019.05.31.,'서울 핫플' 도산공원의 화려한 부활…로드숍 자영업자는 쓴웃음만,"""이 곳 상권이 살아났다고요? 지난해엔 조금 나아지는 것 같더니 올해 들어 다시 옷 보러 오는 손님이... 소상공인상권정보시스템 따르면 도산공원 일대를 둘러싼 로데오 거리 전체 상권의 의류ㆍ의복 업체 건당 매출액은..."
16,2019.05.30.,서울 중구 땅값 1년 새 20% ‘껑충’…전국 상승률 1위,"성동구 역시 왕십리역 상권, 서울숲 상권 활성화 등 여러 개발 호재가 있었다. 이에 비해 울산 동구는 개별공시지가가 1년 새 1.11% 외려 뒷걸음질쳤다. 지역 기간산업인 선박·중공업 관련 기업이 불황을 겪으며..."
17,2019.05.30.,개별공시지가 상승률 상위 5곳 모두 서울…중구 20.49% ‘1위’,"36%)는 왕십리역 상권, 서울숲 상권 활성화 등이 큰 상승 요인이었다. 상승률 상위 5곳은 대부분 상업시설 조성이 활발한 곳 위주인 것으로 나타났다.\ 반면 변동률 하위 5곳은 ▲울산 동구(-1.11%) ▲전북 군산시(0.15..."
18,2019.05.31.,"[가보니] 서울로 7017 2년, ‘난쏘공’ 동네가 변하다","처음에는 서울역 인근의 교통정체와 주변 상권의 쇠퇴 등 비판이 많았지만, 개장 당일에만 25만 명의 시민이 몰렸고, 개장 보름 만에 100만 명이 찾았습니다. 당초 서울시의 예상보다 무려 4배가 많았습니다. 올해..."
19,2019.05.30.,광화문·서울 시청 업무지구에 걸어서 통근 ... `경희궁자이4단지` 실수요자 ...,"단지를 중심으로 카페, 약국, 식당, 병원 등 다양한 상권이 형성돼 생활이 간편하며, 강북삼성병원과 서울적십자병원 등의 대형 의료 시설도 가까워 대형 병원의 의료 프리미엄을 편리하게 누릴 수 있다. 한편..."
20,2019.05.30.,땅값 1∼10등 모두 서울 명동…서울 상승률 전국 최고,"이밖에 여의도 종합개발계획, 재건축에 대한 기대심리가 반영된 영등포구(18.20%), 재건축 사업이 추진되거나 추진될 것으로 기대되는 곳이 많은 서초구(16.49%), 왕십리역과 서울숲 상권이 활성화된 성동구(15.36%)가..."
21,2019.05.27.,서울 新성장 클러스터 집중 육성… 일자리·경제 활성화 견인,서울 패션산업 전반과 동대문 패션상권 활성화를 위해 총 10억 원을 투입(R&amp;D 과제당 최대 2억 원 지원)한다. IT융합 웨어러블 등 패션 분야에 정보기술을 접목해 실제 사업화가 가능한 혁신과제를 수행할 대학과 기업 등...
22,2019.05.28.,"서울시, 중장년층 창업 돕는 '없던창업프로젝트' 실시","서울시50플러스재단(대표이사 김영대)은 50+세대를 위한 혁신적인 창업과 일 모델을 제시하는... 그러면서 ""이번 행사가 50+세대의 혁신적인 일·창업 모델 확산에 도움이 되고, 아울러 기존 상권에도 활기를 불어넣을 수..."
