,date,title,contents
0,2016.02.26.,"소상공인연합회, '소상공인의날' 맞아 서울포럼 열어","[ 소상공인연합회는 오는 28일까지 이어지는 '우리동네 소상공인 축제'에 맞춰 지난 25일 '서울포럼'을... 이현조 과장은 ""현재 소상공인의 가장 큰 문제는 과밀 창업 문제와 상권 활성화 후에 임차료가 인상되어 임차인이..."
1,2016.02.23.,서울 푸드트럭 1천개까지 늘린다…영업허가 확대(종합),"6명의 배심원단도 기존 상권과 충돌은 최소화하되 푸드트럭 확대에는 이견이 없었으며 서울시가 조례 제정 시 지원 방향과 범위를 명확히 해야 한다고 조언했다. lisa@yna.co.kr &lt;저작권자(c) 연합뉴스, 무단 전재-재배포 금지&gt;"
2,2016.02.23.,"서울 시내버스, 2017년 '공짜 와이파이' 터진다","서울시 관계자는 ""공원이나 상권밀집지역, 고궁, 관광지 등 공공장소 전역에 1만개의 무료 와이파이를 설치해 서비스하는 것""이라고 말했다. 서울 시내버스도 2017년까지 무료 와이파이를 구축을 목표로 현재 통신사..."
3,2016.02.25.,"""태국 팟타이 서울중앙시장서 맛보세요""",중구(구청장 최창식)는 26~27일 아시아 4개국의 전통음식을 저렴하게 맛볼 수 있는‘해피 프라이데이(Happy Friday)’행사를 서울중앙시장 어울쉼터에서 개최한다. 포스터 침체된 중앙시장의 상권을 활성화하기 위해 마련된...
4,2016.02.25.,"서울시, '일자리 대장정' 연중화…청년 일자리 창출에 집중","또한, 청년이 상권 활성화의 주역이 될 수 있도록 푸드트럭, 시민시장, 청년상인도 활성화한다. '일자리 대장정'은 올해 상반기 3~6월, 하반기 9~11월 진행된다. 더불어, 서울시는 청년 일자리를 우선적으로 해결하기..."
5,2016.02.26.,"‘식도락 총집합’ 외식업계, 서울 잠실에서 격전",외식업계가 서울 잠실 지역을 새로운 외식명소로 재조명하고 있다. 재개발을 완료하고 대규모 주거지역으로 안정화 됨에 따라 롯데월드몰 인근을 중심으로 상권이 급격히 활성화 되면서 다시금 주목 받고 있는 것. 26일...
6,2016.02.24.,“14대에서 1000대로” 서울시 푸드트럭 확대,시가 조례를 제정할 때 지원 방향과 범위를 명확히 할 것을 주문했다. 박원순 서울시장은 “기존 상권의 피해를 최소화하면서 푸드트럭 창업자들의 자립 기반 마련에 노력하겠다”고 말했다. - 저작권자 ⓒ 서울신문사 -
7,2016.02.26.,"소자본창업 열풍 서울맥주1977, ‘가맹본부 선택이 스몰포차 성공의 절반 좌우...","전략적 상권 분석을 받게 되며, 이후 본사 교육 과정을 거치고 오픈 후에도 1:1 담당 슈퍼바이저를 통해 꾸준히 운영 지도 및 관리를 받을 수 있다. 한편, 서울맥주 1977은 오는 2월 27일 토요일 오후 2시부터 4시까지..."
8,2016.02.25.,"이해식 서울 강동구청장 ""대형쇼핑몰 유치 1천만명 상권 조성""","강동구 상업지구 비중 서울 평균치의 절반 그쳐 이케아·쇼핑몰 등 유치땐 일자리 늘어 경제 활성화 ""친환경... 주거.업무.복합문화시설로 다시 태어나면 '강동구 최대 상권'이라는 과거 명성을 되찾을 전망이다. 이..."
9,2016.02.25.,[자치단체장 25시] 이창우 서울 동작구청장,[서울신문] 이창우(46) 서울 동작구청장은 젊다. 전국 기초지방자치단체장 226명 가운데 최연소다. 젊음이... 이어지는 상권을 활성화하겠다는 전략이다. 이 구청장은 “현재 진행 중인 행정자치부의 타당성 조사 결과가 4월...
10,2016.02.22.,"소상공인 주간 개막식·나눔행사, 서울역 광장서 열려",22일 서울역 광장에서 개최됐다. 올해 처음인 이번 행사는 전국 소상공인 협회·단체·회원사 1만여 곳이... 우리동네골목 상권에 대한 관심을 가질 수 있는 좋은 기회라고 생각한다”며 “축제 주간 동안 할인행사도...
11,2016.02.27.,"중기청, 서울서 2016 전국소상공인대회 개최",(대전=국제뉴스) 송영숙 기자 = 중소기업청과 소상공인시장진흥공단·소상공인연합회이 26일 서울 엘타워에서... 임대인-임차인 간 자율 협약을 통해 과도한 임대료 상승을 억제 할 수 있도록 '자율상권법'을 조속히...
12,2016.02.17.,[동정]박원순 서울시장,또한 대형마트나 복합 쇼핑몰이 건축허가?이전부터 지역 상권과 상생 협력을 하도록 하는 등 경제민주화에 앞장설 예정이다. 2016.02.11. bluesoda@newsis.com 【서울=뉴시스】 박원순 서울시장은 17일 서소문역사공원...
13,2016.02.26.,[서울경제TV] 천안의 강남 불당동 ‘불당 더 빌드타워’ 후분양 공급,"또 준공까지 시간이 걸리는 수익형 상품에 비해 상권 활성화가 빠르고, 계약 즉시 소유권을 이전 받아... / 사진제공=동명건설 정창신기자 csjung@sed.co.kr ▶ 돈이 보이는 뉴스 '서울경제 페이스북' ""좋아요 클릭클릭..."
14,2016.02.22.,제주 땅값 1년 새 19% 껑충 ‘최고 상승’ 서울 명동 ㎡당 8310만원 ‘13년째...,"서울의 상승폭은 평균에 다소 못 미친 4.09%를 기록했으나, 이태원(7.55%), 홍대(5.81%), 강남역(5.08%), 신사동 가로수길(4.74%) 등 주요 상권의 공시지가 상승률은 높았다. 강남구 삼성동 옛 한국전력 본사 부지는..."
15,2016.02.26.,배곧신도시 베니스스퀘어 서울대학교병원 호재를 만났다!,메인 상권이다. 또한 인근에 서울대 시흥캠퍼스와 서울대 병원이 올 상반기에 착공예정에 있어 상권이 연계 발전할 것으로 전망된다. 최근 대우조선해양이 서울대 글로벌 캠퍼스 내에 산학연구개발(R&amp;D) 센터를...
