,date,title,contents
0,2018.07.30.,명동·강남·홍대… 서울 핵심 상권마저 줄폐업,"/김연정 객원기자 자영업자 줄폐업과 공실(空室) 급증 현상이 '어지간한 불황에도 끄떡없다'던 서울의 핵심... 권강수 한국창업부동산정보원 이사는 ""사드 사태로 중국인 관광객 감소가 회복하지 못한 상태에서 주..."
1,2018.07.22.,"""외환위기 때보다 힘들다""… 서울 상가점포 매물 30% 급증",핵심상권도 비어간다 손님 줄고 인건비 오르고…자영업자 '폐업 사태' 서울 창업보다 폐업이 많아 강남 공실률 8%대→9.1% 홍대·합정 7.4%→12.5% 종로는 11%→20% '껑충' 경리단길·샤로수길 권리금 1.5억→8000만원 '반토막...
2,2018.07.24.,서울페이·전남상품권·경기청년몰…,서울시가 역점을 두고 추진 중인 최저임금 인상 대책은 '서울페이'다. 서울페이는 일종의 간편 결제... 소상공인 생애단계별(창업→성장→폐업) 종합지원 사업도 추진하고 있다. 창업교육 상권분석 등 창업 준비부터...
3,2018.07.11.,"실패해도 괜찮아…""서울 창업 재도전 프로그램 참여하세요""",서울창업허브 본관 [서울시 제공] '디큐브랩'은 2000년 초반 MP3 1세대 기업으로 연 매출 100억원을 올렸지만... 재창업 기업들이 폐업하는 결정적인 원인으로 지목된 투자 유치 실패를 막기 위해 벤처캐피탈(VC)...
4,2018.07.14.,"""서울창업허브와 함께할 스타트업 찾습니다""","또한, 창업실패 경험이 있는 재창업 기업의 경우, 폐업사실증명원을 추가하여 같은 절차로 신청하면 된다. 6월 4일 오후 5시까지 서울창업허브 홈페이지를 통해 신청 페이지에 접속, 신청서를 작성하고 가점 등..."
5,2018.07.12.,"[서울N] ""창업허브 입주 제공""... 서울시, 신용불량 창업자 지원",서울형 집중 보육 프로그램은 크게 총 3가지다. 우선 재창업기업들이 폐업의 결정적인 원인으로 지목한 투자유치실패와 관련해 실질적인 지원이 되도록 현직 VCㆍ액셀러레이터ㆍ엔젤투자자 등의 전문가를 활용해 심층...
6,2018.07.31.,[기발한 사명이야기]웹케시,당시 외환위기로 수많은 기업들이 줄줄이 문을 닫았는데 웹케시 창업자인 석창규 회장과 현 웹케시 대표인 윤완수 사장이 근무하던 ‘동남은행’도 그 중 하나였다. 석 회장은 동남은행 폐업 후 다른 은행에서 일을...
7,2018.07.31.,"최혁재 마이쿤 대표 ""스푼라디오, 亞최고 오디오플랫폼 만들것""",최혁재 마이쿤 대표 [서울경제] “동영상이라고 하면 유튜브를 떠올리듯이 오디오하면 스푼라디오를... 팔면서 창업대열에 합류했다. 사업은 급속하게 성장했다. 회사 설립 이듬해에는 누적 회원 20만명에 누적 매출이...
8,2018.07.31.,김주하 앵커가 전하는 7월 31일 뉴스8 주요뉴스,"▶ 서울 38.3도…내일 더 덥다 올해 최악의 폭염이 덮친 오늘, 서울 최고기온이 기상 관측이래 역대 2위인 38.... 하지만 청와대는 ""실제 이행여부가 중요하다""고 강조했습니다 ▶ 자영업 줄줄이 폐업…창업도 '뚝' 갈수록..."
9,2018.07.31.,[이제는 경제다] 우버·풀러스 펑크 낸 한국경제…머나먼 규제혁신,24일 서울 그랜드인터콘티넨탈 호텔에서 열린 ‘신산업 규제혁신 토론회’에서 “기업의 투자와 혁신적... 생겨나 폐업 직전까지 갔었다. 해외에서 인기를 누리고 있는 에어비앤비의 숙박공유 서비스도 한국에서는...
10,2018.07.30.,경남도내 개인사업자 폐업자 수...전국에서 네 번째로 많아,"전국적으로는 지난해 개인사업자 폐업자 수에 있어서 경기도(18만9502명), 서울(16만1704명), 부산(4만9389명)... 도내 폐업률(3.2%)은 지난해 하반기 도내 창업률(2.2%)을 넘어선 점은 주목할 만하다. 게다가 경남지역..."
11,2018.07.30.,[전국 주요 신문 톱뉴스](30일 조간),"▲ 경향신문 = ""총수일가 지분 20% 이상 땐 일감 몰아주기 규제"" ▲ 서울신문 = 대기업 계열사 24곳 일감... 100만곳 폐업 ▲ 건설경제 = 근로단축 한달…뾰족한 수 못찾는 건설현장 ▲ 매일일보 = '5중고' 하반기 경제…2.9% 성장..."
12,2018.07.29.,"인건비 빼면 月수입 173만원… ""알바 220만원보다 더 적어""",이후 창업한 점주들의 5년 계약 기간이 끝나는 올해 말부터 ‘편의점 폐업 대란’이 일어날 전망이다. 계약 기간을 채우지 못하면 본사가 지원한 인테리어 비용과 지원금 등을 배상해야 한다. 서울 도봉구에서...
13,2018.07.30.,"[데스크칼럼] ""장사가 안됩니다""",지난 27일 점심 때 서울 여의도 한 식당의 30여석 남짓한 가게 테이블을 채운 건 우리 팀 7명뿐이었다.... 자영업자들은 폐업해도 재취업할 곳이 마땅치 않아 다시 창업하고 또 망한다. 악순환의 고리를 끊는 유일한 방안은...
14,2018.07.31.,김주하 앵커가 전하는 7월 31일 뉴스8 주요뉴스,"▶ 서울 38.3도…내일 더 덥다 올해 최악의 폭염이 덮친 오늘, 서울 최고기온이 기상 관측이래 역대 2위인 38.... 하지만 청와대는 ""실제 이행여부가 중요하다""고 강조했습니다 ▶ 자영업 줄줄이 폐업…창업도 '뚝' 갈수록..."
15,2018.07.31.,[이제는 경제다] 우버·풀러스 펑크 낸 한국경제…머나먼 규제혁신,24일 서울 그랜드인터콘티넨탈 호텔에서 열린 ‘신산업 규제혁신 토론회’에서 “기업의 투자와 혁신적... 생겨나 폐업 직전까지 갔었다. 해외에서 인기를 누리고 있는 에어비앤비의 숙박공유 서비스도 한국에서는...
16,2018.07.31.,"'꿈의 도시' 세종시, 창업률은 전국 최고지만…",신규 창업자 비율은 법인(20.9%)보다 개인(27.6%)이 더 높았다. 지난해 세종시내 사업자의 폐업률은 개인... 시·도 별 감소율은 △대구(32.6%) △서울(28.6%) △세종(20.5%) △대전(16.0%) △경기(10.7%) 순으로 높았다. 정...
17,2018.07.31.,[최저임금④] 박광온 “부담 느낄 소상공인 어떻게 보호할지 고민 중”,"시사저널은 7월23일 서울 여의도 국회 의원회관에서 박 의원을 만나 최저임금 문제에 대한 정부와 여당의... 우리나라 중소자영업자의 창업과 폐업 주기가 짧을 경우 2년, 길어봐야 5년가량이다. 너무 주기가 짧다. 이러한..."
18,2018.07.31.,치킨집 사장은 왜 거리로 나서나 ,"자영업 폐업률 80% 시대, 새로 문을 여는 점포 10곳 가운데 8곳이 5년 안에 폐업한다. 내수 위축, 외국인 관광객 감소에다 급격한 최저임금 인상, 근로시간 단축이 겹쳐 웬만한 불황에도 끄떡없던 서울 명동·강남역..."
19,2018.07.30.,폐업·폐업·폐업… 무너지는 자영업,"최대 폐업수를 기록했다. 지난해 개인사업자 폐업자 수는 경기도 18만9502명, 서울 16만1704명, 부산... 반면 지난해 하반기 도내 창업률은 2.2%로 폐업률이 창업률을 앞질렀다. 지난해 하반기 도내에서 가장 높은..."
20,2018.07.30.,"[충청브리핑] 반바지 출근, 남자는 안되나요?","◇조선일보 -명동·강남·홍대…서울 핵심 상권마저 줄폐업 무너지는 자영업 현장 가보니…“2년만에... 교육·연구·창업·가공 가능 추경 때 16억원 확보, 부지매입부터 추진 -대학기본역량진단 2단계 현장실사 마무리..."
21,2018.07.30.,"[세미나]""메시지 없는 한국당... 보수만의 마케팅 필요""","자유한국당 경청위원회(위원장 송희경)는 30일 서울 여의도 국회의원회관에서 '경제와 청년정책, 함께... 청년 창업의 경우 85% 이상이 폐업하고 있다""며 정부가 창업자 중심의 지원 정책을 모색해 줄 것을 요청했다. 김신애..."
22,2018.07.30.,자영업의 눈물…사회안전망 확보로 닦을 때,대전의 경우 지난해 자영업 전체 매출은 전년 대비 16%나 감소하면서 창업 3년을 이어가지 못하는 영세 자영업자들이 거리로 쏟아져 나오는 상황이다. 이처럼 악화되는 운영위기 상황으로 폐업 등에 내몰리는 경우에...
23,2018.07.30.,경기둔화 충격…중장년 1인 자영업자 8개월째 폐업 속출,연계한 창업 지원 필요 경기 둔화 탓에 자영업자 폐업이 늘고 있는 지난 29일 오후 서울 중구 명동의 상가에 ‘임대 문의’ 안내가 붙어있다. 사진=노진환 기자 [이데일리 김정남 김정현 기자] 지난 27일 오후 즈음 서울...
24,2018.07.30.,"[단독] ""생계형 자영업자 죽어나갔다""…문재인 정부 1년, 치킨·음료·주점 창...","지난 3월 제42회 프랜차이즈서울이 열린 코엑스 전시장을 찾은 참관객들이 입장하고 있다.... 은퇴자 창업 수요가 늘면서 이른바 먹튀로 불리는 악성 프랜차이즈 신규 브랜드 창업이 늘고, 이에 따라 폐업률도 동반..."
25,2018.07.30.,"""이자 내면 헛장사""…도소매 '나홀로 사장님' 1년새 4만6000명 줄어",78만 - 창업 줄잇던 음식숙박업도 ''마이너스'' - ''생계형'' 영세 자영업자부터 ... 경기 둔화 탓에 자영업자 폐업이 늘고 있는 지난 29일 오후 서울 중구 명동의 상가에 ‘임대 문의’ 안내가 붙어있다. 사진=노진환...
