,date,title,contents
0,2018.08.31.,"서울산업진흥원, 오는 9월 7일 사업설명회 통한 ‘서울어워드’ 정부지원 사업...","하지만 소상공인은 창업 후 1년 이내 폐업 비율이 37.6%, 3년 이내 폐업률은 61.2%, 5년 이내 폐업률은 72.7%에... 이를 해결하기 위하여, 소상공인을 비롯한 스타트업, 중소기업 지원기관인 서울산업진흥원에서는 중소기업..."
1,2018.08.29.,"서울시, 정부‘소상공인‧자영업자 지원대책’지원사격 나서","@머니S MNB, 식품 외식 유통 · 프랜차이즈 가맹 &amp; 유망 창업 아이템의 모든 것 ‘서울시 자영업자 3종 대책’도 강화해 폐업‧부도‧질병에 대비한 사회안전망을 촘촘히 한다. 1인 소상공인이 정부지원금을 포함해 최대 70..."
2,2018.08.21.,"서울시, 소상공인에 40억 융자…연 1.8% 무담보대출","'서울형 마이크로크레딧'은 제도권 금융을 이용하기 어려운 금융소외계층 예비창업자와... 소상공인의 폐업이 이어지고 있다""며 ""일시적으로 자금압박을 받는 취약 소상공인에게 더 많은 자금이 지원될 수 있도록..."
3,2018.08.22.,"서울시, 소외계층 영세소상공인 대상 경영자금 지원","(서울=국제뉴스) 김재수 기자 = 서울시는 ""금융소외계층 예비창업자와 영세소상공인을 위해 올해 하반기... 가중되는 가운데, 제도 금융권의 도움을 받기 어려운 저소득 소상공인의 폐업이 이어지고 있다""고 말했다"
4,2018.08.20.,"SFG신화푸드그룹 우설화, 송도이동갈비, 천지연 서울 창동점 11일 오픈","SFG신화푸드그룹 우설화, 송도이동갈비, 숯불돼지갈비천지연 서울 창동점(이하 창동점)이 11일(토)에... 반면 2015년 한 해 동안 폐업을 신고한 개인사업자는 73만 9,000명으로 신규 창업자 3명 중 2명이 사업을 접은 셈이다...."
5,2018.08.19.,[뉴투분석] 박원순 서울시장의 지하상가 권리금 폐지 두고 세대전쟁 점화,청년 상인 및 예비 창업자들은 '권리금' 폐지 환영   하지만 이런 서울시의 조치에 청년 자영업자들의... 상수동에서 운영 중인 이수민(28)씨는 “상권이 죽어서 기존 권리금도 받지 못하고 폐업하는 청년들은 이미 많다”...
6,2018.08.17.,<김순환 기자의 부동산 깊이보기>서울집값과 불나방…10년 전의 교훈,8%대로 낮춰보는 상황에서 서울 집값만 고공 행진할 수는 없다는 것이지요. 대부분의 산업이 성장 어려움을 겪는데 부동산 산업(집값)만 끝없이 오를 수 없다는 것이지요. 급격한 소비 침체와 폐업이 창업보다 많은...
7,2018.08.22.,"'서울형 마이크로크레딧', 소상공인·예비창업자에 40억 융자","'서울형 마이크로크레딧' 신청기관 이에 따라 1인당 창업자금 지원액은 3000만원 이내, 경영안정자금 지원액은... 소상공인의 폐업이 이어지고 있다""며 ""일시적으로 자금압박을 받는 취약 소상공인에게 더 많은 자금이..."
8,2018.08.13.,서울 ‘선천집’ 부산 ‘협신전자’ 전북 ‘정읍낚시’…소상공인 성공모델 ‘...,지정한 서울 종로구의 한식당 ‘선천집’. 블로그 ‘돌프네의 맛있는 이야기’ 화면 캡처 중소벤처기업부가 13일 ‘백년가게’ 16곳을 1차 선정해 발표했다. 창업과 폐업이 빈번한 가운데 지속성장하는 소상공인...
9,2018.08.02.,자영업 폐업 속출…서울 대표상권 ‘흔들’,6% 임대업자 대출부실 ‘또다른 뇌관’ “높은 임대료에 신규 창업도 줄어든 데다 그나마 문을 연 점포들도... 자영업 폐업률이 87.9%로 역대 최고치를 기록한 가운데 내로라하는 서울 대표상권의 몰락이 현실화하고...
10,2018.08.29.,도소매·숙박음식 등 자영업 대출 역대 최대 폭 증가,예금취급기관 산업별 대출 추이/연합뉴스[한국은행 제공] [서울경제] 2분기 산업대출 증가 폭이 1년 반... 시장이 포화상태에 이르면 관련 업종 폐업률도 오른다. 2015년 창업 후 3년 생존율은 숙박·음식점이 30.2...
11,2018.08.31.,도시재생 뉴딜사업 대상지는 어떤 곳?,"뉴딜사업 선정지는 서울(7), 부산(7), 대구(7), 인천(5), 광주(5), 대전(3), 울산(4), 세종(2), 경기(9), 강원(7), 충북... 업소를 폐업 유도했다. 아산시는 충남연구원과 함께 장미마을을 청년 창업과 여성·사회적경제를 아우르는..."
12,2018.08.31.,"스타트업이 꼭 알아야 할 법률, 계약, 투자 등의 모든 것","서울에 있는 회사가 ABC라는 중국집 이름을 써도, 부산에 있는 상표권자에게 침해가 발생하는 건 아니라는... 회사를 폐업하고 새 회사를 창업하는 것도 봤어요. 리: 멀쩡한 회사를 왜 버려요;;; 그것도 배임 아니에요? 조원희..."
13,2018.08.31.,[도넘은 은행권 우회대출]가계대출 영업 막히자 사업자대출 편법 기승,악화하자 폐업하는 영세 자영업자가 속출하고 있다. 한 행인이 서울의 한 비어있는 상가에 붙은 임대... 창업이 늘어나면서 대출이 확대됐다는 게 한은의 설명이지만 일부 생계자금 등으로 흘러갔을 것이란 게...
14,2018.08.29.,"다단계판매업체 5분기 연속 증가…""거래·가입 주의""","올해 2분기(4∼6월)에는 7개가 폐업하고 9개가 새로 생겨났다. 공정거래위원회는 29일 이 같은 내용의... 서울 ㈜쏠렉과 대구 ㈜아이시냅스는 전화번호를 변경했고, ㈜포에버코리아 등 7개사가 주소지를 옮겼다. 상세..."
15,2018.08.28.,"[2019년 예산안]중기부, 내년 10.2조원 편성…14.9% 늘어",【서울=뉴시스】 2019년도 중소벤처기업부 예산안 분야별 현황. 2018.8.28(표=중소벤처기업부 제공) photo... 폐업한 이후 다시 창업할 수 있도록 재기를 지원하는 예산도 402억원으로 275억원 늘어난다. 기술탈취와...
16,2018.08.05.,[현장르포] 흔들리는 자영업…서울 주요 상권 가보니 ①이태원 경리단길,"소상공인상권분석시스템에 따르면 서울지역 창업률은 2.4%지만 폐업률은 4.3%에 달해 폐업률이 창업률을 넘어선 것으로 나타났다. 점포 100개중 4개가 문을 닫고 2개가 새로 창업한 것. 지난 4일 오후 6시, 주말 저녁장사를..."
