,date,title,contents
0,2018.01.29.,[스포츠서울 소비자선호도1위브랜드대상:파주닭국수] 칼국수 한그릇에 닭 반마...,"전국에 운영중인 가맹점 모두 폐업률이 0%를 기록할 정도로 안정적인 수익은 물론 효율적인 매장 운영 시스템과 물류 시스템을 갖춰 여성소자본창업아이템, 유망프랜차이즈창업으로도 꼽힌다. 파주닭국수 업체..."
1,2018.01.25.,[MT리포트] '창업 실패 막아라' 서울지역 상권 데이터를 한눈에,"상권분석서비스는 서울시내 창업 위험도(2017년 3분기 기준)가 주의, 의심, 위험, 고위험 총 4가지 단계 중 '의심' 단계에 있다고 경고한다. 상가 과밀화가 어느 정도 진행됐다는 것을 의미한다. 폐업률은 3.3%로..."
2,2018.01.25.,"서울시, 영세 자영업자 퇴직금 노란우산공제 희망장려금 지원","지원] 서울시는 영세 소상공인이 노란우산공제를 활용해 폐업과 노령화 등에 대비할 수 있도록 올해 신규... 서울 경제의 허리 역할을 하고 있지만 대형유통기업 위주의 시장구조와 내수부진 장기화, 생계형 창업으로..."
3,2018.01.31.,로펌과 회계법인이 스타트업 공부하는 이유,"[스타트업 Scene-3] 스타트업과 미팅 전 알아둘 5 tips 서울 강남 역삼동에 위치한 스타트업 지원 기관 디캠프에... 디라이트 창업 멤버이기도 합니다. 조 변호사는 ""스타트업 생태계를 이해하기 위해서는 이제까지 누렸던..."
4,2018.01.31.,[K바이오 골든타임을 잡아라] 국내 1위가 세계서는 80위...덩치 못 키우면 '우...,"이미 폐업했거나 휴업 중인 기업을 제외한 국내 바이오벤처기업이 1,000여개라는 점을 감안하면 상장에 성공할 확률은 10%가 채 되지 않는다. 그나마 창업 후 상장까지 평균 9년의 시간이 걸렸다. 상장을 목표로 창업했다가..."
5,2018.01.31.,‘비전을 꿈꾸는 사람들’ 청년창업 멘토링 확대,"그동안 서울, 수도권을 대상으로 멘토링을 한 결과 청년 창업후 정착률이 70%에 이루고 있다. 김 대표(사진)는... “ 그는 “요즘 청년창업 후 40%가 폐업을 한다니 사후관리가 얼마나 중요한 지 새삼 일깨워주고 있다”며..."
6,2018.01.30.,[진교문의 디지털농업 이야기] 식물공장의 빛과 어둠,"◆ 저자 소개 진교문 사장은 서울대학교 계산통계학과를 졸업하고 삼성전자, 삼보컴퓨터 소프트웨어 개발, 마케팅을 거쳐, 인터넷보안 벤처기업인 싸이버텍홀딩스 창업멤버로서, 그리고 본인이 창업한 국내 최초..."
7,2018.01.27.,사진으로 보는 샘터 사옥과 대학로,서울 종로구 동숭동에 위치한 샘터 사옥이 디딘 땅은 옛 서울대 문리과대학 캠퍼스가 있던 자리다. 그... 샘터사 창업자 김재순 전 국회의장이나 건축가 김수근을 포함해 이러한 계획에 반대하는 사람들이 많았다....
8,2018.01.24.,"[취재파일] 서민 정책의 역습, 비어가는 강남 임대주택",이들 빈집은 서울시가 사들여 주변 시세의 80% 정도로 서민들을 위해 임대해주는 주택들이다. 서민들을 위한... 폐업하는 자영업자들● 거부하기 힘든 선한 정책이 실패하기 쉬운 이유 선한 의도와 명분을 지닌 정책이나...
9,2018.01.25.,"우리동네 옷가게 잘될까…빅데이터 曰 ""안됩니다""",직접 창업을 해야겠다고 마음 먹었다. 그러나 서울시가 제공하는 ‘우리마을 상권분석 서비스’를 이용해보고 생각을 접었다. 이 서비스는 연간 2000억 건의 빅데이터를 기반으로 상권을 분석한다. 매장 휴·폐업...
