,date,title,contents
0,2018.11.26.,"서울의류협회 김정중 이사 “공동브랜드 소우앤지, 협업으로 상생할 것”",그 중심에는 유통을 담당하고 있는 서울의류협회 김정중 이사가 있다. 김 이사는 의상을 전공한 디자이너 출신으로 2003년 첫 창업을 시작으로 2011년에 폐업이라는 쓰라린 경험을 맞봐야 했다. 이후 2015년 임가공으로...
1,2018.11.18.,빅데이터로 서울 관광상권 분석한다,"11시30분 서울신용보증재단에서 '소상공인 지원 · 관광활성화를 위한 공동연구'를 위한 업무협약을 맺는다. 양 재단은 앞으로 관광특구 창업·폐업률 변화, 내·외국인 관광객 소비방식, 요일·계절별 관광객 이동방식 등을..."
2,2018.11.19.,빅데이터로 서울 관광특구 분석…소상공인 살린다,"상인이 원하는 지역과 업종을 선택하면 최근 폐업률과 점포 증감율까지 알 수 있습니다. 또 해당 지역의... 무분별하게 뛰어드는 창업 대신, 똑똑한 상권 분석을 통해 접근하도록 한 겁니다. 서울관광재단은 이같은..."
3,2018.11.20.,"서울시, ‘6대 관광특구’ 빅데이터로 분석해 소상공인 상권 살린다","서울신용보증재단과 서울관광재단은 이번 업무협약을 통해 관광특구의 창업 및 폐업률 변화, 내·외국인 관광객 소비패턴, 요일·계절별 관광객 이동패턴 등을 분석해 관광효과가 지역경제에 미치는 영향을 연구할..."
4,2018.11.01.,서울특별시 자영업지원센터 '사업정리 및 재기 지원사업' 운영,[머니투데이 중기&amp;창업팀 홍보경 ] 서울특별시 자영업지원센터가 경영악화 등을 이유로 폐업을 희망하는 소상공인들을 위한 '사업정리 및 재기 지원사업'을 운영해 주목을 받고 있다. 폐업을 희망하는 소상공인들은 제대로...
5,2018.11.30.,13㎡의 기적 '공유주방'…배달 음식점 창업비용 1억원→월 160만원,"김태형 서울포케 대표는 “창업비용 절감 외에도 복잡한 부동산 계약 등을 신경쓰지 않아도 되고, 월... 음식점업의 폐업률은 20%대를 웃돈다. 다른 산업 평균이 10%대인 것과 대비된다. 음식점 창업의 성공확률이 낮은..."
6,2018.11.30.,'핫한' 상권서도 '깡통권리금'…임대료 상승까지 '설상가상',‘망리단길’(망원시장 일대 카페거리)이 한창 뜨는 것을 보고 창업했던 1년 반 전만 해도 그 정도 상가... 자영업 폐업률이 87.9%로 역대 최고치를 기록했다. 점포 10곳이 문을 열면 8.8곳이 망한 것이다. 더욱이 서울에서...
7,2018.11.30.,[맛집 톡톡]“원산지 표시 자세하면 ‘맛집 확률’ 높아요”,(42·서울 마포구 천이삼겹살 운영) “3년 전 우연히 제주도로 가족여행을 갔다가 밀면을 처음 맛보고... 숙박업은 폐업 주기가 3.1년에 불과합니다. 소비자 선호도가 쉽게 바뀌는 원인도 있지만 외국에 비해 한국의 창업...
8,2018.11.29.,"담배판매권으로 편의점 거리제한, 과밀·출혈경쟁 해법될까",최저임금 인상 등으로 편의점 창업 수요가 감소한 점도 일부 영향을 미치고 있다. 편의점 업계 관계자는 “올해는 새로 문을 여는 점포보다 폐업하는 점포의 비중이 더 큰 상황이라 점포개발 등 관련 부서에도 평년에 비해...
9,2018.11.29.,청년들이 키우는 사회적 기업…경북 경제의 새로운 힘이 되다,"자영업자의 창업비용과 폐업 손해, 환경오염을 줄이는 새로운 비즈니스모델을 만들었다. 경상북도 사회적... 이들은 모두 20대 때 서울 등 외지로 떠났다가 30대에 고향 농촌에 들어와 성공적인 사회적 기업 모델을..."
10,2018.11.26.,"""헐값 공장 나와도, 사려는 사람이 없습니다""",지난해 초 폐업을 선언하고 전 직원 40여 명이 해고된 기계 부품 제조 업체다. 이 지역 A공인중개사무소... 공장을 정리하려는 사람은 많은 반면 사업 확장과 창업을 위해 사려는 사람들이 급감하면서 생긴 현상이다....
11,2018.11.29.,실시간 상가·사무실 부동산 정보는 '네모'라구요!,"주관한 '2018 서울 선·후배 창업기업 만남의 장'에서 중소벤처기업부 장관상을 받았다. 이날 이 대표는 ""이번... 이 대표는 ""고용 불안과 정년 수명 짧아지면서 창업에 도전하는 자영업자가 크게 늘면서 함께 폐업률도..."
12,2018.11.29.,[미리보는 이데일리신문]유느님보다 유튜버‥유통가 완판남녀 세대교체,묻지마 창업…자영업자 폐업 급증 -상권 뜨면 치솟는 임대료‥내쫓기는 상인들 ◇트럼프·시진핑 회담 눈앞... SGI서울보증 김상택 사장 ◇이데일리가 만났습니다 -“미세먼지 고위험군·예방법 연구‥국민 피부에 와...
13,2018.11.30.,"소자본 배달 창업 아이템 '존가네', 높은 재구매율과 소비자 반응으로 유망 프...","3 TO 5는 3000만원으로 창업해 5개월 안에 초기 투자금을 회수하는 것이다. 이는 외식 자영업 폐업률이 높아진... 1000만원 창업이 가능하다. 존가네는 최근 서울, 인천, 대전, 부산, 대구 등 각지에서 40여개 가맹점을 오픈했다...."
14,2018.11.30.,"[RISE 4회] 대통령의 구두, 시민의 구두가 되다. 사회적협동조합 '아지오' ①","‘아지오’는 창업 3년 만인 지난 2013년에 폐업했다. 대통령의 구두로 연일 포털 실시간 검색어 순위에... 국회도 가고, 서울역에 자리를 빌려달라 해서 판매한 적도 있었죠. 그 와중에 팔았던 거예요. 문재인 대통령께.”..."
15,2018.11.30.,"폐업, 잠적, 비상경영…'칼바람' 맞은 여행업계 탈출구는?",연봉과 창업지원을 약속하며 부장급 이상에게 희망퇴직을 권고했다. 임원급 직원들을 대거 줄이겠다는... 9월까지 ​폐업한 곳이 248개에 달한다. 11월 30일 현재 서울시에 등록된 여행사는 총 4714개이다. 해외에서...
16,2018.11.27.,KT 화재와 이석기 엮은 중앙·조선,"조선일보의 &lt;""헐값 공장 나와도, 사려는 사람이 없습니다""&gt;는 폐업은 증가하고 신규 창업은 급감하면서... ""이래서 '내란음모 사건' 때 혜화전화국 운운했었나…."" 지난 24일 서울 서대문구 KT 아현지사 화재로 인해 전화..."
17,2018.11.27.,"파리바게뜨·롯데리아·다이소, ‘2018 최고의 프랜차이즈’ 1위",던킨도너츠는 경기·인천 거주자(53.5점)의 선호도가 높은 반면 서울 지역 소비자(49점)에게는 가장 낮은 점수를 받았다. 이번 조사에서는 다른 브랜드에 비해 상대적으로 업력이 짧은 명랑시대외식청년창업협동조...
18,2018.11.25.,고령가구 사업소득 최대폭 감소… 은퇴 후 자영업 '빨간불',사진은 지난 6월 서울 종로구의 한 폐업처분 할인점. /연합뉴스 고령가구의 사업소득이 올해 들어... 60세 이상 가구주의 사업소득 부진은 본격적으로 은퇴를 시작한 베이비붐 세대의 창업 열풍이 일부 영향을 미친...
19,2018.11.27.,"[젠트리피케이션 현주소②] ""임대료도 문제지만, 경기 살아야""…명품도 못 버...",말) 서울 압구정동 갤러리아백화점을 시작으로 청담사거리까지 이어지는 약 1km 거리 큰 대로변 양옆으로는... 실제로 계속된 경기침체로 폐업률이 창업률을 앞지른 지는 오래다. 상가정보연구소의 상권분석시스템에...
20,2018.11.19.,인천지역 창업은 자영업 위주…폐업도 많아,"인천상의 ""법인 창업 활성화, 인천형 모태펀드 조성 확대 등 필요"" 인천지역의 창업활동이 서울, 경기지역보다 활발하지만 자영업 위주로 진행돼 폐업률도 높은 것으로 나타났다. 19일 인천상공회의소가 발표한..."
21,2018.11.27.,文지시 자영업 대책...소상공인 원스톱 지원안 담을듯,서울시는 현재 50m인 담배 판매 거리 제한을 100m로 넓히는 방안을 추진하고 있다. 과밀로 인한 수익성 악화로 폐업을 하는 등 편의점주 귀책이 아닌 경우에는 점주가 부담하는 위약금 부담을 대폭 완화해주는 방안이 담길...
22,2018.11.20.,"금융권, 내달부터 영세 자영업자에 맞춤형 컨설팅","20일 금융감독원에 따르면 내달부터 시중은행, 소상공인시장진흥공단, 서울신용보증재단과 연계해... 반면 자영업자들 570만 명 중 올해 폐업하는 자영업자 수가 사상 첫 100만 명을 넘을 것이란 전망이 나오고 있다. 이에..."
23,2018.11.28.,"소자본 배달 창업 아이템 ‘존가네’, “배달의민족 상위 1% 매출 달성”","이는 외식 자영업 폐업률이 높아진 요즘 소자본 프랜차이즈 창업으로 시작해 빠른 시일 내 투자금을 회수해... 1000만원만으로 창업이 가능하다고 회사측은 설명했다. 존가네는 최근 서울, 인천, 대전, 부산, 대구 등에서..."
24,2018.11.26.,“올림픽 유산에 강원 특색·장점 담은 경제정책 결합해야”,"△정=“도내 상용근로자 임금수준은 310만6000원으로 전국 대비 41만원,서울 대비 84만원 낮다.또 2017년 도... 또 실업,폐업 등에 대비해 고용보험 가입 지원,직업훈련 제공 등에 초점을 맞춘 사회안전망을 강화할 필요가..."
25,2018.11.27.,'자영업자 대출 600조 뇌관' 은행권 직접 관리 나서…컨설팅 방법은?,"현재 서울 5곳, 주요 광역시(부산·대구·대전·광주·인천)에서 센터를 운영중이다. 창업 단계에 있는 예비... 대부분은 매출 부진을 겪고 있는 사례들이고 경우에 따라 업종 변경, 폐업하는 절차를 묻는 이들도 있다...."
26,2018.11.24.,동네책방 어벤져스 뭉쳤다 … 책방이 살면 지역도 산다,책방이 서울부터 제주까지 전국 300여 곳에 속속 들어섰다. 그중 60여 곳은 지난달 22일... 1년은 적자를 감수하고 2년째는 근근이 버티다 3년째는 임대료를 감당 못해 폐업하거나 외곽으로 옮겨야 하는 게 현실이다. 나름 잘...
27,2018.11.23.,"""자영업자 대출 너무 많은데…"" 은행권 직접 관리 나섰다","금감원은 지난 20일 15개 은행과 소상공인시장진흥공단(소진공), 서울신용보증재단이 연계해서 자영업자... 윤석헌 금감원장 원장은 지난 9월에도 ""진입 장벽이 낮아 창업과 폐업이 빈번하게 발생하고, 업종 편중과 경험..."
28,2018.11.27.,창업 기획하는 사람들이 관심을 가질 만한 정보 나왔다,com) 기사입력 2018-11-26 17:00:00 ▲ 서울 시내 지하상가의 모습 [사진=스카이데일리 DB] 불항으로 접어들면서 폐업을 하는 상가가 늘고 있는 가운데 창업을 기획하고 있는 사람들이 관심을 가질 만한 정보가 나왔다. 지난 8월...
29,2018.11.21.,"[카드뉴스] '함께 요리하고 연구해요'…공유주방, 외식업계 폐업률 낮출까","음식점을 창업하기 전 공유 주방에서 메뉴를 개발했습니다. 2016년 음식점업 폐업률은 23.8%로 서비스업(14.1... ""생소한 메뉴라 국내 시장에서 먹힐지 안 먹힐지 고민이었는데 공유 주방에서 충분히 시험할 수 있었다"" - 서울..."
30,2018.11.27.,경제 불황에도 끄덕 없는 피자 창업 브랜드? '오르새피자'가 주목받는 이유,"외식 창업 시장도 사정은 다르지 않은데, 워낙 많은 경쟁과 폐업이 속출하고 있는 상황에서 돌파구를 찾기란... 특히 서울시 중랑구 중화점의 경우는, 단골 고객뿐만 아니라 새로 매장을 찾는 고객들을 일일이 기억하며..."
31,2018.11.19.,"취임 1년 홍종학 장관 ""만족 않아…'혁신형 개방' 성과 있어""(종합)","그는 ""창업 혁신 주체들이 국내·외에서 네트워킹하면서 성과를 창출하는 개방형 혁신 기반의 창업 집적지인... 윤창현 서울시립대 교수(경영학)는 ""소상공인 폐업이 속출하는 것만 보더라도 중기부의 성과가 미흡했다는..."
32,2018.11.19.,경영난에 문닫은 30년 전통 학교앞 찻집 되살려낸 대학생들,"경희대 학생 10여명, 2016년 폐업 '녹원' 부활 프로젝트 성공 서울시 '캠퍼스타운 조성사업' 임대료·인테리어... 녹원 재건 사업이 운 좋게도 대학가를 창업 중심지로 탈바꿈하려는 서울시의 '캠퍼스타운 조성사업' 대상으로..."
