,date,title,contents
0,2017.06.28.,서울 골목상권이 뜨네,2만원 추월 서울 지역 소규모 상가의 임대료가 큰 폭으로 상승해 집합상가 임대료를 추월한 것으로 나타났다. 28일 수익형부동산정보업체인 상가정보연구소가 한국감정원 부동산통계정보를 분석한 결과 서울...
1,2017.06.29.,지하상가 소상공인 내치고 대형업체 손잡은 서울시,"서울교통공사는 좋은 상권을 만들기 위한 조치라고 설명합니다. [김정환/서울교통공사 시설관리처장] ""권리금을 저희가 모르는 상황에서 챙기는 사례도 있었습니다. "" 하지만, 사업자의 세부 품목까지 정해져 있어..."
2,2017.06.29.,"'23년 영동대로 지하에 대규모 복합환승센터, 상부에는 서울광장 2.5배 면적 ...",[서울=일요신문] 임진수 기자= 오는 2023년 2호선 삼성역~9호선 봉은사역 사이 강남구 영동대로 하부에 국내... 시는 국제교류복합지구의 특성에 부합하고 코엑스몰 등 주변 상권과 충돌 없이 서로 시너지를 낼 수...
3,2017.06.26.,롯데마트 서울양평점 주요생필품 '최저가'···인근 코스트코에 가격전쟁 선...,롯데마트 서울양평점이 코스트코 양평점과의 가격 전쟁을 시작하는 까닭은 코스트코와의 거리가 120m 정도에 불과한 초 근접 상권이기에 주요 생필품에 있어 회원제 창고형 할인점과의 가격 경쟁력 확보가...
4,2017.06.28.,"서울시, 반포주공3주구 심의의결 ""2091가구로 재건축""","서울시 관계자는 ""한강과 주변환경을 고려한 주동 배치로 조화를 이루는 스카이라인이 형성될 것""이라며 ""지역주민들의 근린생활시설 이용률을 높여 상권 활성화를 기대할 수 있을 것""이라고 말했다. passionkjy..."
5,2017.06.27.,美 비벌리힐스 '서울 중기명품관' 개소…25개사 중기 제품 판매,"박승찬 중기중앙회 서울지역본부장은 ""서울 중소기업명품관이 미주시장 상위 1% 상권지역인 LA 비벌리힐스에 위치해 있어 미국 시장 수출 전진기지 역할을 수행하기에 적합하다""며 ""우수한 기술력과 아이디어를..."
6,2017.06.29.,"개장 두 달 ‘서울로 7017’...식물은 ‘바싹’, 사람은 ‘뻘뻘’","시는 ‘서울로’ 개장의 효과로 인근 남대문시장 상권이 활기를 띠고 있다며, 순기능만을 강조했다. ◆개장 두 달 째, 아직도 공사 중 29일 바른정당 홍철호 의원이 서울시로부터 제출받은 자료에 따르면, 개장 후..."
7,2017.06.29.,서울 집합상권 투자수익률 '뚝'…33개 지역 중 25곳 하락,(자료사진) ⓒ데일리안DB 최근 1년 동안 서울 지역의 집합상권 33곳 중 25곳이 투자수익률이 하락한 것으로 나타났다. 소비패턴 변화로 집합상가를 찾는 수요자들이 줄어들면서 임대료 상승폭도 점차 낮아졌기...
8,2017.06.28.,"풀잎채 50호점 문열었다, 서울 문정점 오픈과 함께 풍성한 행사","특히 서울 강남ㆍ송파권의 첫번째 오픈이어서 매장 인근 고객들은 물론 위례, 수서, 강동 지역 고객들의 풀잎채 방문이 보다 수월해질 것으로 보인다. 가족 타깃의 한식뷔페 브랜드 풀잎채가 오피스 상권에 첫..."
9,2017.06.29.,[서울경제TV 부동산플러스] 최원철 소장 “종합병원 인근 상가보다 의원 근처...,"최 소장은 오는 30일 오후 5시 부동산플러스 상가 SOS 코너에 출연해 상권단절과 형성요인 중 병원, 학교, 전자대리점에 대하여 소개할 예정이다. /정창신기자 csjung@sedaily.com [서울경제 바로가기]1997년 이래 대한민국..."
10,2017.06.29.,서울시 서대문구 전국 최초 ‘스마트둘레길’ 조성,"아시아투데이 정기철 기자 = 서울 서대문구(구청장 문석진)는 모바일 걷기 어플리케이션 ‘워크온(WalkON)... 관광과 상권 활성화, 각종 행사 안내 등 일석삼조의 효과를 기대한다”고 밝혔다. 정기철 ok1004@asiatoday.co.kr"
11,2017.06.28.,"GS건설, 서울 서대문구 'DMC에코자이' 7월 분양","DMC에코자이 투시도.ⓒGS건설 GS건설은 다음 달 서울 서대문구 남가좌동 224번지 일대 가재울6구역을... GS건설 분양관계자는 ""인근 상암 DMC 업무지구가 국내 최대 미디어밸리로 완성되고 일대 상권이 크게 활성화되면서..."
12,2017.06.28.,[서울경제TV] 대형마트가 전통시장 안으로··· 새로운 상생 모델,"[서울경제TV] [앵커] 대형마트는 출점 때마다 전통시장의 반대에 부딪히죠. 대형마트는 유통시장 양극화의... 골목상권과 대형마트가 여러곳에서 충돌하고 있지만 이번 선산봉황시장과 이마트, 청년몰의 삼자 공생은 시장..."
13,2017.06.28.,'서울로 7017' 개통으로 중리단길 상권 뜨는데…또다시 불거진 '옥외 테라스'...,"서울시, 상권 활성화 한다면서 야외는 영업면적에 포함 안돼 구청 ""법 근거로 단속""…민원 우려도 타지역과 형평성 논란도…잠실·명동 등 관광특구는 허용 사람 몰리는 이태원·연남동 불허…해외선 보행피해 없으면..."
