,date,title,contents
0,2019.10.31.,"서울시 내년 예산, 39조 역대 최대…사회복지 12조 첫 돌파(종합)",(25억원) ▲서울창업허브 운영(198억원) ▲혁신성장펀드 출자(520억원) ▲동북권 창업센터 등 복합시설... 폐업하는 자영업자 행렬이 끊임없이 이어지고 있다. 높은 실업률은 청년의 자존심을 계속 무너뜨리고 있다....
1,2019.10.30.,"서울신용보증재단, '소상공인 지원 우수단체' 대통령 표창 수상",△예비 창업자를 위한 창업지원 패키지부터 △생계형 소상공인을 위한 1대1 경영컨설팅 △한계에 부딪힌 소상공인의 원활한 폐업과 재기를 돕는 사업정리 지원까지 기업의 상황에 맞는 다양한 프로그램을 통해 서울시...
2,2019.10.31.,"박원순 서울시장 ""민생이 절박하다""…2020년 예산안 39조원 편성","폐업하는 자영업의 행렬이 끊임없이 이어지고 있다. 99:1의 불평등의 높은 벽이 우리를 가로막고 있다""며... TOP5 창업도시 서울 추진계획' 집중 추진을 통한 창업 생태계 전면 혁신 등 서울경제 활력 제고를 위해 총..."
3,2019.10.03.,스타벅스 불패…2013년 이후 서울서 오픈한 신규 매장 폐업률 0%,"주원 현대경제연구원 경제연구실장은 ""고용 여건이 좋지 못해 별다른 준비 없이 창업하는 이들이 많다.... 식품위생업소를 세부 업태별로 보면 편의점 폐업률도 40%대로 나타났다. 2013년 서울에 새로 생긴 편의점..."
4,2019.10.23.,"서울시, 영세 자영업 컨설팅 본격화…매출·고용 증대 목표","우리마을가게 상권분석서비스는 소비자 생활과 밀접하고, 창업이 비교적 쉬워 소규모 사업체 비중이 높은... 개·폐업 점포 수가 있다. 지난 2017년 기준 서울의 생활밀접업종 33㎡(10평)당 평균 연간 매출액은 4600만원..."
5,2019.10.08.,"김규환 ""숙박·음식업 등 90% 과밀화...서울, 부산의 3배 '밀집'""","1㎢당 지역별 밀집도는 서울이 1059개로 가장 심각했다. 부산이 295.2개, 대구 188.9개, 광주 188.3개, 대전... 자영업자 과밀을 해소하기 위해서는 준비된 창업과 원활한 폐업 지원 정책을 추진해야 한다”고 지적했다."
6,2019.10.04.,서울 자영업자 6년 안에 절반 폐업… 스타벅스는 ‘0’,"없는 창업 많아 폐업률 높게 나타나” 경기둔화로 소비자 지갑 닫으면 직격탄 2013년부터 서울 시내에서 음식점, 카페 등을 시작한 자영업자들 가운데 절반 가까이가 폐업한 것으로 나타났다. 반면 대기업 브랜드..."
7,2019.10.02.,韓 최대 창업박람회 'IFS 프랜차이즈서울' 코엑스 개최,프랜차이즈서울’에도 많은 예비 창업자들의 관심이 집중되고 있다”고 설명했다. 프랜차이즈 업계를... 설비) △외식창업 매칭 및 협회 공식 프랜차이즈 안심폐업보험 더매칭플레이스(컨설팅) △프랜차이즈산업연구원...
8,2019.10.31.,"""직원 뽑느니 장비 삽니다""",이를 두고 여당의 한 의원은 최저임금의 급격한 인상과 자영업 폐업은 아무 관련이 없다는 해석을 내놨습니다. 정말 그런 걸까요? 임원식 기자가 현장의 목소리를 들어봤습니다. &lt;기자&gt; 서울 영등포에서 직원 10명과 함께...
9,2019.10.30.,퇴직하고 고르고 골랐는데... 그 프랜차이즈는 위험해,"그 친구가 강남뿐 아니라 서울 근교 도시에서도 식당 여러 개를 운영했다. ""그 친구분이 프랜차이즈 본사... ▲ 치킨 매장 2018년에 치킨 프랜차이즈 3천여개가 창업했고, 3천여개가 폐업했다. ⓒ pixabay 특히 치킨 가게는..."
