,date,title,contents
0,2018.07.29.,서울 지하도상가 25곳 임차권 거래 전면금지…'권리금 대란',서울시는 대형서점·벼룩시장 유치 등으로 지하도 상권에 활력을 주는 방안을 검토하고 있다. chopark@yna.co.kr ▶퀴즈풀고 상품받고! 뉴스퀴즈쇼 '뉴나' ▶네이버 홈에서 [연합뉴스] 채널 구독하기
1,2018.07.30.,명동·강남·홍대… 서울 핵심 상권마저 줄폐업,현장에서 느끼는 서울 핵심 상권의 위기는 '통계 그 이상'이었다. 28일 오후 8시부터 30분간 명동 유네스코빌딩 뒤편에 있는 박모(45)씨의 수제 햄버거 가게에는 대만인 남녀 커플 한 팀이 들어와 1만9000원어치를 쓰고...
2,2018.07.31.,"[현장르포(상)] 서울 송파구 문정동 로데오거리, 공실률↑ 임대료↓",국내 대표적인 패션 거리인 '송파구 문정동 로데오거리'와 '양천구 목동 로데오거리'를 찾아 상권 침체 원인을 2회에 걸쳐 살펴봤다. 7월31일 서울 송파구 문정동 로데오 거리에 위치한 한 상가 건물에 '임대 알림판'이...
3,2018.07.31.,"[인터뷰]서양호 중구청장 ""서울광장 그늘막 철거, 주민 삶의 질 우선 행정""",25개 서울 자치구중 가장 적다. 권투 체급으로 따지면 '미니급'이다. 하지만 명동과 동대문 등 대한민국을 대표하는 상권지역이 형성된데다 유력언론사들이 밀집해 있어 늘 화제의 중심에 서있다. 취임 이래 서 구청장은...
4,2018.07.30.,"골프웨어 '힐크릭', 문정동 매장 열어…서울권 첫 대리점",문정점은 양재직영점 이후 서울에 선보이는 첫 번째 대리점으로 서울의 대표적 골프상권인 문정동 로데오거리에 위치하고 있다. 이에 힐크릭은 문정점을 통해 골퍼들과의 접점 확대를 기대하고 있다. 제품 역시 주요...
5,2018.07.24.,"서울교통공사 ""새벽에 지하철 노선 따라 심야버스 운영 검토""","서울 지하철 1∼8호선을 운영하는 서울교통공사가 지하철이 끊기는 새벽 시간대에 지하철 노선을 따라... 주변 상권이 살아나고, 심야에 일하는 대리기사 등 서민들에게도 큰 도움이 될 것""이라고 강조했습니다. 김..."
6,2018.07.26.,"에너지공단, 서울 명동서 '에너지절약 착한가게 캠페인'","에너지공단은 서울YWCA, 전국 12개 지역본부와 함께 명동을 비롯한 강남역, 가로수길 인근 등 서울 일대, 부산, 광주 등 전국 주요상권 18개 지역에서 지속적으로 에너지절약 착한가게 캠페인을 추진할 계획이다. 2030을..."
7,2018.07.28.,"[커버스토리-서울 청년들의 동네 공존기]일상에 지쳐 놓친 동네의 가치, 그 공...","홍대에서 합정으로 합정에서 망원으로 상권이 확대되면서 동네의 모습도 많이 바뀌었다. 오래 남아 있는 것들은 반갑고 애잔했고, 변하거나 지나간 것들은 그리웠다. “저는 어쩌면 서울이라는 도시를 온전한 고향으로..."
8,2018.07.27.,"에너지公, 서울YWCA와 '착한 에너지 지킴이' 위촉","공단은 서울YWCA 전국 12개 지역본부와 함께 명동을 비롯한 서울 강남역, 가로수길 인근, 부산, 광주 등 전국 주요상권 18개 지역에서 지속적으로 에너지절약 착한가게 캠페인을 추진할 계획이다. 서울 명동에서..."
9,2018.07.27.,"낮엔 등산객, 밤엔 20~30대가 장악한 서울 서북부 최대 상권",[권강수의 상권 熱戰] 전통시장과 트렌드가 공존하는 연신내역 “서울 북서부 최대 상권으로 10대에서 50대까지 다양한 연령층을 확보하고 있습니다. 주말에는 북한산 등산객까지 몰려 그야말로 시간과 요일 구분 없는...
10,2018.07.27.,[MK이슈] 서울시장 옥탑방 생활…중국인 통큰쇼핑 관심,"박원순 서울시장의 옥탑방 생활 현장을 전한 기사 '박원순 옥탑방살이 3일 ""보여주기로 끝나지 않길…""'이... 5%로 인하한다는 소식에 완성차 상권이 들썩이고 있다. 기사는 24일 찾은 완성차 대표 상권인 안양 벌말오거리..."
11,2018.07.30.,[Trend] 서울 한복판 을지로의 변신 | 복고풍 맛집들의 성지 낙후 골목서 ‘힙...,"서울 평균 상권 임대료(1㎡당 3만2700원, 20평 기준 215만8000원)와 비교해도 절반 수준이다. 을지로 골목이 입소문을 타고 사람이 몰려들수록 임차인은 애가 탄다. 임대료 상승으로 기존 임차인이 쫓겨나는..."
12,2018.07.31.,[되살아난 서울] (24) 발길 뜸한 '돈의문 박물관 마을' 대체 뭐가 문제일까?,"◆서울시 vs 종로구, ""누가 가져갈지···"" 동네 주민 김모(47) 씨는 ""서울시랑 종로구가 박물관 마을 소유권을 두고 다투고 있어 운영이 제대로 되지 않고 있다""며 ""이게 들어서면 관광객들도 많이 오고 상권도 살아나서..."
13,2018.07.26.,[N컷] '골목식당' 이번엔 서울 아닌 인천서 도전…김민교·정인선 함께,‘신포시장 청년몰’을 적극 지원하고 있는 인천 중구청 역시 낙후된 지역의 지역상권 활성화와 청년창업지원을 위해 조성된 청년몰이 ‘백종원의 골목식당’의 특화 솔루션과 만나 새로운 시너지 효과를 낼 것으로...
14,2018.07.22.,"""외환위기 때보다 힘들다""… 서울 상가점포 매물 30% 급증",핵심상권도 비어간다 손님 줄고 인건비 오르고…자영업자 '폐업 사태' 서울 창업보다 폐업이 많아 강남 공실률 8%대→9.1% 홍대·합정 7.4%→12.5% 종로는 11%→20% '껑충' 경리단길·샤로수길 권리금 1.5억→8000만원 '반토막...
15,2018.07.26.,서울 호텔건축 잇단 중단...과잉 공급 부작용 현실화,[서울경제] 수년 전 중국의 ‘유커’ 등 관광객 특수에 대한 기대감에 홍대·신촌·종로 등 서울 주요 상권에서 추진되던 관광호텔 건축 사업이 잇달아 중단되고 있다. 이에 따라 서울 호텔시장에서 지난 수년 간...
16,2018.07.25.,"서울시, 수수료 제로 '서울페이' 연내 서비스 나서…형평성 등 논란은 여전",중국의 경우 QR코드 활용을 통해 골목상권에 까지 휴대폰 결제가 가능하도록 인프라를 마련하는데 성공한 바 있다. '수수료 제로' 서비스는 민간결제 플랫폼 사업자와 은행과의 협력을 통해 해결했다. 서울페이는...
