,date,title,contents
0,2020.01.31.,"서울시, 24시간 답변 인공지능(AI) 챗봇 서울톡 서비스","또한 서울시에서 개별적으로 운영하던 다양한 챗봇(녹색교통 챗봇, 서울관광 챗봇, 상권분석 챗봇 등)들과 연계하고 한 곳에 모아 편리하게 이용할 수 있는 포털 기능도 제공한다."
1,2020.01.30.,"신한은행, 서울신보와 골목상권 활성화·소상공인 지원 손잡아",신한은행(은행장 진옥동)은 지난 29일 서울신용보증재단과 서울시 골목상권 활성화 및 서울 소재 소상공인 금융지원을 위한 업무협약을 체결했다고 밝혔다. 이번 업무협약을 통해 신한은행은 서울신용보증재단에...
2,2020.01.30.,떠들썩한 격리시설 '서울·수도권' 빼놓는 까닭 뭘까,활발하게 상권이 형성돼 있어 지역 경제에도 적지 않은 피해가 예상된다. 중요한 시설 선정 조건 중 하나인 의료시설 위치 차원에서도 정부 논리를 납득하기 어렵다는 지적이다. 서울·경기도 등 수도권과 비교하면...
3,2020.01.31.,서울 관광특구 경기 악화로 매출 부진,특히 이태원 관광특구의 경우 미8군부대 이전 등으로 상권은 침체됐고 매출 또한 지난해보다 더욱 악화 됐다. 31일 서울연구원의 작년 4분기 관광업계 체감경기 진단을 살펴보면 이태원 관광특구의 전체 매출 체감도는 전...
4,2020.01.30.,"서울시설공단, '따릉이 수리' 동네 자전거대리점 모집합니다",조성일 서울시설공단 이사장은 “실력있는 민간자전거 점포와의 협업을 통해 공공자전거의 안정적 사업 운영과 골목상권 활성화에도 기여하길 기대하고 있다”며 “앞으로도 서울시설공단은 공공자전거...
5,2020.01.29.,"신한은행, 서울 소상공인에 2천250억 특별운전자금 대출",서울신보와 소상공인 금융지원 업무협약 신한은행은 서울신용보증재단과 서울시 골목상권 활성화 및 서울 소재 소상공인 금융지원을 위한 업무협약을 체결했다고 29일 밝혔다. 서울신용보증재단은 신한은행이 협약에...
6,2020.01.29.,"신한은행, 서울 소상공인에 2250억 특별운전자금 대출 지원",신한은행은 서울신용보증재단과 서울시 골목상권 활성화 및 서울 소재 소상공인 금융지원을 위한 업무협약을 체결했다고 29일 밝혔다. 이번 업무협약을 통해 신한은행은 서울신용보증재단에 150억원을 특별 출연하고...
7,2020.01.31.,서울 상권 '우한폐렴' 직격탄 맞나…메르스 때 살펴보니,과거 유행한 전염병 메르스(중동호흡기증후군·MERS) 영향으로 실제 서울 상권 임대료가 하락한 만큼 귀추가 주목된다. 31일 부동산업계에 따르면 메르스 여파로 관광객 등 유동인구가 줄어든 지난 2015년 2분기 서울...
8,2020.01.30.,"뉴욕경제문화포럼, 서울서 'NEWEL' 포럼 개최","한국 서울에서 포럼 행사를 갖는다. 뉴욕경제문화포럼은 뉴저지주의 대표적인 한인 상권인 팰리세이즈파크 타운의 300여 업소와 전문직, 경제인들을 대표하고 있는 팰팍상공회의소 주도로 지난해 10월 ‘초연결사회..."
9,2020.01.30.,공유오피스 증가에...작년 서울 오피스 공실률 줄고 임대료 하락,"서울 오피스와 소규모 상가의 경우에는 임대료도 연초대비 하락했다. 다만 중대형 상가는 성신여대, 군자, 잠실 상권 등에서 공실감소, 풍부한 유동인구 및 임차수요 영향으로 전년대비 0.27% 상승했다. 울산, 세종..."
10,2020.01.30.,"뉴욕경제문화포럼, 서울서 'NEWEL' 포럼 개최","한국 서울에서 포럼 행사를 갖는다. 뉴욕경제문화포럼은 뉴저지주의 대표적인 한인 상권인 팰리세이즈파크 타운의 300여 업소와 전문직, 경제인들을 대표하고 있는 팰팍상공회의소 주도로 지난해 10월 ‘초연결사회..."
11,2020.01.30.,"신한은행, 서울신보와 골목상권 활성화·소상공인 지원 손잡아",신한은행(은행장 진옥동)은 지난 29일 서울신용보증재단과 서울시 골목상권 활성화 및 서울 소재 소상공인 금융지원을 위한 업무협약을 체결했다고 밝혔다. 이번 업무협약을 통해 신한은행은 서울신용보증재단에...
12,2020.01.28.,"금배지 122개 걸렸다…서울·인천·경기 표심, 4·15 승패 가른다",인천대가 송도 신도시로 이전하면서 인천을 대표했던 제물포 상권은 ‘회색 도시’로 전락했다. 이같은 상황에서 동인천·주안·부평 지역 재개발 사업은 이번 총선에서 변수로 작용할 전망이다. 송도와 서울역을...
13,2020.01.20.,"서울 명동, 세계 10대 쇼핑거리 중 유일하게 임대료 하락","명동 공실률, 한한령 겪은 2016년 이후 최고 전 세계에서 임대료가 가장 비싼 10대 상권 가운데 지난해 서울 명동만 임대료가 하락했다. 20일 부동산 컨설팅사 쿠시먼앤드웨이크필드 보고서를 보면 지난해 서울..."
