,date,title,contents
0,2020.03.31.,"서울시, 가맹본부 정보공개서 상시 감시…주소·비용 불일치",서울시가 예비창업자들이 프랜차이즈 가맹점 창업시 필수적으로 확인해야 하는 '가맹본부 정보공개서'에... 의뢰하고 폐업한 업체는 시가 직접 등록취소를 진행한다. 시는 서울 소재 803개 프랜차이즈 본부의...
1,2020.03.29.,"서울시, '비상경제대책TF' 띄우고, 막힌 돈줄 풀어 '숨통' 틔운다","지원으로 폐업 위기에 몰린 소상공입을 돕고, 막힌 소비심리에 '숨통'을 틔우기 위한 지원에 나선다. 서울... 대상은 관광사업, 도소매업, 숙박·음식점 등과 함께 전반적인 경기침체로 어려움을 겪고 있는 기술창업기..."
2,2020.03.29.,"서울시, 5일 이상 무급휴직자 2개월 최대 100만원 지원","3대 방향은 폐업위기에 직면한 영세소상공인 및 중소기업에 대한 경제적 지원, 얼어붙은 소비심리 회복을 위한 소비자의 구매촉진 유도, 정부의 코로나19추경을 서울시 맞춤형으로 재설계한 피해업종별 지원이다. 이번..."
3,2020.03.24.,"스타트닥터, 서울시 데이터개발 기술자문",주요 협력과제는 △시민 라이프 스타일 및 소비 트렌드 변화 트래킹 △소지역 기반 융합 인덱스 제공 △우리마을가게 상권분석 배후지 정보 개발 △서울시 소상공인 창업 및 폐업 지도 및 데이터 △지역별 소비특성...
4,2020.03.31.,[코로나19] “종잣돈 모아 시작했는데 매출 0원”…시동 끄는 푸드트럭들,현재 푸드트럭 점주들이 매출을 올릴 수 있는 곳은 서울시가 운영하는 ‘밤도깨비 야시장’ 등과 같은... 어렵게 마련한 돈으로 소자본 창업했는데 정작 제도가 현실을 따라오지 못해 폐업률이 속출하고 있다”며...
5,2020.03.31.,"코로나發 서글픈 호황…황학동 철거업체 ""돈 잘 벌어도 자영업 파산 보면 마음...",중고 주방기기 처분업체가 모여 있는 서울 황학동 주방거리. 이곳에 있는 폐업 지원업체 H사는 때아닌... 폐업과 창업이 톱니바퀴처럼 맞물려 돌아가는 국내 자영업 생태계의 선순환 구조가 깨졌다는 지적이 나온다....
6,2020.03.31.,[Who Is ?] 허연수 GS리테일 대표이사 부회장,◆ 학력 1980년 서울 보성고등학교를 졸업했다. 고려대 전기공학과를 졸업했다. 미국 시라큐스대학교에서 전자계산학 석사학위를 받았다. ◆ 가족관계 허만정 GS그룹 창업주가 할아버지고 허 창업주의 넷째아들인...
7,2020.03.29.,"'코로나 대출' 물어보니, 30대 사장들만 반응한 이유","직접대출'과 서울시의 저신용 영세 소상공인 대상의 '대환대출' 정책, 그리고 최근 쏟아지는 지자체별 '재난... 필자의 딸이 알바로 일했던 대형 뷔페는 이번 사태가 터지자 폐업을 결정했다(관련 기사 : 코로나19 확진자..."
8,2020.03.30.,[희망백신 공기업] 한국산업단지공단,그 결과 부산시는 현재 35개의 산업단지와 조성계획까지를 포함하면 40개의 산업입지를 확보함으로써 서울... 휴·폐업공장의 리모델링을 통한 신산업 창업공간 조성 사업 등이 활발히 진행 중이다. 산단공은 지난해 11월...
9,2020.03.28.,1인 2백반 사먹기 운동… “사장님 위해 알바들이 떴다”,"경기가 여간 어려운 게 아니라서….” 지난 24일 점심, 서울 중구 지하철 회현역 앞에서 모인 네명의... 4%), ‘휴업이나 폐업했다’(7.8%)고 답했다. 2년 전 대구 수성구에서 식당을 창업한 김희준(가명·33)씨는 하루 매출..."
