,date,title,contents
0,2020.10.20.,"""버티다가 결국 셔터내렸죠""…서울 지하철 상가 줄폐업",큰맘 먹고 시작한 창업이었지만 코로나19와 맞물려 임대료 납부가 어려워졌기 때문이다. 문제는 김 씨만의... 대규모 폐업과 더불어 서울교통공사가 GS리테일과 맺은 6·7호선 유휴공간 임대계약이 끝나가면서 텅 빈...
1,2020.10.11.,피트니스 센터 전국에 9900개…2곳중 1곳 서울·경기에 집중,1109개가 창업한 것으로 나타났다. 특히 전국 피트니스 센터 2곳 중 1곳은 서울과 경기도 등 수도권에... 코로나19 초기인 2~3월에 폐업한 피트니스 센터가 전년 대비 증가했지만 안정세를 나타낸 4~6월에는 폐업...
2,2020.10.06.,"서울 강남구, 소상공인에 임차료 140만원 현금 지급","지원 대상은 올해 6월 30일 이전 강남구 관내에서 창업한 연 매출 5억원 미만의 소상공인이다. 신청은... 다만 서울시 자영업자 생존자금 수령자, 사실상 휴·폐업 중인 사업장, 중소기업육성기금 융자지원 제한..."
3,2020.10.04.,"서울신보, 빅데이터경진대회 최우수상에 '김.소.희팀'",소상공인의 폐업률이 증가하는 상황에서 창업을 준비하는 예비 창업자에게 중요한 정보가 될 것이라는 점에서 심사위원들에게 높은 평가를 받았다고 서울신보는 전했다. 우수상은 서강고등학교팀(서강대학교 경영학...
4,2020.10.07.,"동명카츠 서울천호점, 겉바속촉의 프리미엄 수제 돈까스로 승부수",안정적인 창업을 하는 것이 도움이 될 것으로 보인다. 이런 가운데 어려운 상황 속에서도 가맹점과의 상생경영으로 안정적인 매출을 올리고 있는 수제 돈까스 전문 '동명카츠'가 '동명카츠 서울천호점' 오픈 소식을...
5,2020.10.31.,화장발 떨어진 K뷰티… 가맹점 안고 갈까 없앨까,이에 대해 서울 종로구의 한 미샤 매장에서 근무하는 직원은 “대체적으로 온라인에서 크게 할인하는... 미샤 창업주인 서영필 에이블씨엔씨 회장은 2017년 사모펀드에 회사를 매각한 바 있다. “먹지마세요. 피부에...
6,2020.10.29.,10개 연구중심병원서 7년간 81개사 창업…948건 기술이전,"2013년에 가천대길병원, 경북대병원, 고대구로병원, 고대안암병원, 분당차병원, 삼성서울병원, 서울대병원... 폐업한 7개사를 제외한 연구중심병원 창업기업 총 74개사의 종업원수는 2019년 기준 509명이며, 경력이..."
7,2020.10.30.,[중소벤처기업 아이디어 공모전-대상]제조공장-브랜드 기업 살리는 ‘윈윈 아...,"이는 단순히 제조업 휴·폐업으로 그치지 않고, 기획한 제품을 생산할 공장이 필요한 브랜드 기업의 사업에도... 정 대표는 지난 29일 밀레니엄 힐튼 서울 호텔에서 진행된 시상식에서 “이번 아이디어 공모전에 지원하게..."
8,2020.10.23.,"마포구, 소상공인 새희망자금 현장접수센터 운영",서울 마포구(구청장 유동균)는 소상공인 새희망자금 신청자들의 편의를 위해 방문상담과 신청이 가능한... 소상공인 새희망자금의 지원 대상은 올해 5월31일 이전 창업자다. 신청 시 휴·폐업 상태가 아닌...
9,2020.10.25.,주택 '거래절벽'인데…공인중개사 시험엔 역대급 응시[부동산360],현재 서울시 부동산 중개보수 요율표에 따르면 9억원 이상 주택 매매를 중개하면 주택가액의 최대 0.9%가... 공인중개사의 폐업이 점차 늘어나고 있는 추세이므로 창업에 신중해야 한다고 조언한다. 지난 8월...
